ProfileID;ActionTime;SiteTarget;Delivery-24;Open-24;Click-24;Delivery-3Day;Open-3Day;Click-3Day;Delivery-3DMY;Open-3DMY;Click-3DMY;ActionDay;PeriodDay;AllDay
7847078387601321400;1593502491;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593502494;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593535449;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593549259;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593561057;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593512440;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593561187;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593540445;False;0;0;0;0;0;0;428;97;19;116;0;0
-1302937073478726516;1593526653;True;0;0;0;0;0;0;29;0;0;0;8;81
6728657524697537800;1593500819;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593500833;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593497801;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593531239;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593531287;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593557811;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593569245;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593507110;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593540639;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593575616;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593497977;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593544988;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593526987;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593493443;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593531555;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593536230;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593536250;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593549884;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593553970;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593576027;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593527026;True;0;0;0;0;0;0;59;46;0;46;9;80
6712545061984490778;1593541172;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593558182;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593536295;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593576338;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593498192;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593501029;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593536556;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593493883;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593493884;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593498283;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593501086;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593501130;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593507594;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593570207;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593501136;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593494565;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593576630;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593576998;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593603044;True;0;0;0;0;0;0;59;46;0;46;9;80
-1302937073478726516;1593603162;True;0;0;0;0;0;0;29;0;0;0;8;81
7847078387601321400;1593642628;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593655244;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593621800;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593637813;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593655670;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593580428;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593577831;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593643346;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593643524;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593584894;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593577964;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593647261;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593643674;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593578252;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593585195;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593580847;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593633060;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593661091;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593647675;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593596941;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593633581;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593597003;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593628713;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593617447;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593600590;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593639632;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593633971;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593623488;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593579346;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593648614;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593639976;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593586697;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593582350;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593579457;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593658198;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593662153;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593645493;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593662353;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651632;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651657;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593649312;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593662756;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593662970;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593645847;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593658727;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593649590;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593640776;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593582893;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593619128;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593649834;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593630353;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593613108;True;0;0;0;0;0;0;335;103;22;125;9;80
-1302937073478726516;1593613138;True;0;0;0;0;0;0;29;0;0;0;8;81
6728657524697537800;1593646411;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593651938;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651939;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651945;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651954;True;0;0;0;0;0;0;335;103;22;125;9;80
-1302937073478726516;1593605861;True;0;0;0;0;0;0;29;0;0;0;8;81
7847078387601321400;1593605914;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593606088;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593650378;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593583571;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593641198;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593651957;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651971;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651984;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593651986;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593652001;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593652015;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593652017;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593652026;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593652028;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593652029;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593652050;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593598676;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593598707;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593650533;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593613416;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593625129;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593641482;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593660173;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593652487;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593602226;True;0;0;0;0;0;0;335;103;22;125;9;80
-1302937073478726516;1593602249;True;0;0;0;0;0;0;29;0;0;0;8;81
7847078387601321400;1593602307;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593602349;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593620313;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593636560;True;0;0;0;0;0;0;59;46;0;46;9;80
6712545061984490778;1593636567;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593631730;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593631798;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593636903;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593626340;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593609703;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593609710;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593637032;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593626430;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593654076;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593725680;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725729;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725729;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725808;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725809;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725836;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725929;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725930;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593741074;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593735942;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593663596;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593741278;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593726666;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726667;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726668;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726668;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726669;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726669;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726679;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726679;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726679;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726680;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726686;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726686;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726694;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726694;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726699;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726699;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726705;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726705;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726706;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726706;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726715;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726715;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726723;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726724;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593686859;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593664048;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593680020;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593736237;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593736416;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593736416;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593696142;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593696153;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593696190;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593726738;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726739;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726747;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726747;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593726869;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593675973;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593741554;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593667622;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593680247;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593696338;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593696339;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593696361;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593696366;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593687138;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593727055;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727111;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727111;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727115;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727115;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727186;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727186;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727193;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727193;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727194;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727194;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727208;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727209;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727225;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727238;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727239;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727243;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727243;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593664579;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593716169;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593727346;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727346;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727354;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727354;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727362;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727362;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727380;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727380;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727389;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727389;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727407;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727407;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727423;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727424;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727433;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727433;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727470;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727470;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727478;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727478;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727493;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727493;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727497;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593727501;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593727507;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727507;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727511;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727512;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727522;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727522;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593668160;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593687595;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593693176;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593693242;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727575;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727576;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727597;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727598;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593727681;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593683688;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593683742;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593696985;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593690159;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593687994;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593688002;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593683798;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593681339;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593672358;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593731936;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593732069;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593681583;True;0;0;0;0;0;0;59;46;0;46;9;80
6712545061984490778;1593681583;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593688256;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593677314;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593717212;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593669026;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593723015;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593681760;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593677432;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593717580;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593669183;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593732561;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593732567;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593672745;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593672745;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593688562;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593666141;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593697586;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593669388;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593669449;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593688737;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593688861;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593688880;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593694091;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593682282;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593678135;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593737992;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593724009;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593682532;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593682562;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593729178;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593694211;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593678373;True;0;0;0;0;0;0;479;232;0;232;9;80
6712545061984490778;1593689222;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593689276;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593689280;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593684993;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593748195;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593748324;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593744957;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593711211;True;0;0;0;0;0;0;59;46;0;46;9;80
6728657524697537800;1593673684;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593685108;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593685192;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593694580;False;0;0;0;0;0;0;428;97;19;116;0;0
6728657524697537800;1593682882;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593682946;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593738438;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593691045;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593670521;False;0;0;0;0;0;0;428;97;19;116;0;0
7847078387601321400;1593698522;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593698566;True;0;0;0;0;0;0;335;103;22;125;9;80
7847078387601321400;1593698566;True;0;0;0;0;0;0;335;103;22;125;9;80
6712545061984490778;1593733752;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593734004;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593689501;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593678636;False;0;0;0;0;0;0;428;97;19;116;0;0
6712545061984490778;1593738750;True;0;0;0;0;0;0;59;46;0;46;9;80
7847078387601321400;1593683000;True;0;0;0;0;0;0;335;103;22;125;9;80
6728657524697537800;1593724996;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593724997;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593724999;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725000;True;0;0;0;0;0;0;479;232;0;232;9;80
7847078387601321400;1593745040;True;0;0;0;0;0;0;335;103;22;125;9;80
-1302937073478726516;1593689596;True;0;0;0;0;0;0;29;0;0;0;8;81
-1302937073478726516;1593689596;True;0;0;0;0;0;0;29;0;0;0;8;81
6728657524697537800;1593725017;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725018;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725056;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725056;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725061;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725062;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725071;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725071;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725074;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725074;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725095;True;0;0;0;0;0;0;479;232;0;232;9;80
6728657524697537800;1593725095;True;0;0;0;0;0;0;479;232;0;232;9;80
