ProfileID SiteID ActionTime ActionID EmailID
4388769791135699913 73 1593249468 3 20520
4388769791135699913 73 1593249468 3 23076
4388769791135699913 73 1593277184 3 24921
-3839573332897460512 94 1593277245 3 19869
-5819331543843749462 94 1593248422 3 31244
-3155051733350667060 73 1593297615 3 27240
4388769791135699913 94 1593258982 3 31639
-3949297488656142034 118 1593314734 3 19367
-5819331543843749462 94 1593324399 3 26264
-6547867466692135093 56 1593324509 3 25429
6115081532937505286 4 1593309796 5 16677
6115081532937505286 4 1593309819 5 16677
6115081532937505286 94 1593248683 6 25033
-3949297488656142034 118 1593304006 3 25818
2189253050341696180 112 1593304007 6 29696
8981967240768651675 56 1593304082 6 30090
-5819331543843749462 94 1593249633 3 32058
4388769791135699913 94 1593249743 3 30434
-2246475652135290259 94 1593249819 3 30429
4388769791135699913 73 1593281694 3 29046
4388769791135699913 73 1593281733 3 31463
4388769791135699913 73 1593281736 3 32266
6115081532937505286 94 1593256810 6 26253
-1825471425198616532 94 1593319192 3 25336
6115081532937505286 4 1593277321 3 16676
4388769791135699913 73 1593277363 3 26194
-3155051733350667060 73 1593297847 3 13845
8981967240768651675 94 1593293526 6 24813
-3155051733350667060 73 1593286204 3 13293
4388769791135699913 94 1593257005 3 31474
-2246475652135290259 94 1593257020 3 24814
-2246475652135290259 94 1593257052 3 32206
-2246475652135290259 94 1593257055 3 31471
-6547867466692135093 56 1593243614 3 28488
-1825471425198616532 94 1593243623 3 30755
-6547867466692135093 94 1593264061 3 25034
-3949297488656142034 112 1593259125 3 33043
-2246475652135290259 94 1593259199 3 25313
6115081532937505286 94 1593259218 6 26655
7900467612888268614 94 1593314880 3 28365
4388769791135699913 73 1593281814 3 30577
-3839573332897460512 94 1593281877 3 20073
6115081532937505286 4 1593304170 5 16676
6115081532937505286 4 1593304199 5 16676
-3839573332897460512 94 1593269432 3 31475
-3839573332897460512 94 1593269468 3 32208
-2246475652135290259 94 1593249891 3 16327
-9078563994714573724 113 1593319295 3 21672
-3155051733350667060 73 1593289740 3 16919
6115081532937505286 94 1593301898 4 23818
4388769791135699913 73 1593257337 3 13307
7900467612888268614 94 1593293688 3 19907
-3155051733350667060 73 1593293736 3 19064
8981967240768651675 94 1593282037 3 19087
-1825471425198616532 94 1593315080 3 31252
4388769791135699913 73 1593272554 3 19044
-3949297488656142034 112 1593272568 3 27988
6115081532937505286 2 1593304315 3 28421
6115081532937505286 4 1593304335 5 16676
6115081532937505286 94 1593304363 6 16335
6115081532937505286 4 1593304443 5 16676
6115081532937505286 4 1593304477 5 16676
-3949297488656142034 112 1593269686 3 19202
-3949297488656142034 118 1593310150 3 19701
-3155051733350667060 73 1593310324 3 30577
7900467612888268614 94 1593325104 3 19921
-6547867466692135093 94 1593259368 3 23398
-2246475652135290259 94 1593259492 3 25336
-5819331543843749462 94 1593259555 3 24814
6115081532937505286 94 1593250188 6 25312
-5819331543843749462 94 1593277708 3 17383
6115081532937505286 71 1593277765 6 25592
8981967240768651675 56 1593289803 6 27549
6115081532937505286 23 1593286593 3 12552
-3155051733350667060 94 1593264266 3 24814
6115081532937505286 23 1593319513 3 16316
6115081532937505286 94 1593302019 3 24814
6115081532937505286 2 1593302070 4 12836
6115081532937505286 94 1593302182 4 24814
-3155051733350667060 113 1593282245 3 29703
-3155051733350667060 113 1593272764 3 19466
-5819331543843749462 94 1593250519 3 25279
4388769791135699913 94 1593269925 3 26657
-3155051733350667060 73 1593304611 3 26807
6115081532937505286 4 1593310521 5 16677
-3949297488656142034 112 1593259665 3 30155
-2246475652135290259 94 1593257725 3 25279
-5819331543843749462 94 1593257807 3 26263
6115081532937505286 94 1593302187 4 23818
-3155051733350667060 73 1593302188 3 24921
8981967240768651675 94 1593325128 6 32211
-5819331543843749462 94 1593325192 3 32061
-3155051733350667060 73 1593286684 3 13307
-7939145986943614435 94 1593250644 3 31194
-5819331543843749462 94 1593251829 3 31252
6115081532937505286 94 1593258014 6 26447
4388769791135699913 94 1593258122 3 32058
-3155051733350667060 94 1593272900 3 28969
4388769791135699913 73 1593264433 3 12479
-2246475652135290259 94 1593264472 3 30756
-3949297488656142034 112 1593270105 3 29480
-6547867466692135093 56 1593319745 3 20381
4388769791135699913 94 1593259758 3 23818
-3155051733350667060 113 1593259788 3 24849
4388769791135699913 73 1593250844 3 19064
-2246475652135290259 94 1593310603 3 31475
-2246475652135290259 94 1593310607 3 32208
2189253050341696180 112 1593310607 6 27634
6115081532937505286 94 1593304783 4 19921
6115081532937505286 94 1593304784 4 19921
8981967240768651675 94 1593325397 3 23818
-1825471425198616532 94 1593325403 3 28969
8981967240768651675 94 1593325539 3 16341
-6547867466692135093 56 1593325585 3 20387
-278523046088213858 92 1593302363 3 20653
-3155051733350667060 73 1593302445 4 24921
-3155051733350667060 73 1593298761 3 23076
-3155051733350667060 113 1593278101 3 26994
8981967240768651675 94 1593278202 3 29100
-3949297488656142034 112 1593258342 3 33595
-3839573332897460512 94 1593273033 3 30436
4388769791135699913 73 1593282656 3 31214
8981967240768651675 94 1593310795 3 32058
-3949297488656142034 112 1593264591 3 19195
-6547867466692135093 94 1593264678 3 19921
2189253050341696180 112 1593315828 6 19188
6115081532937505286 94 1593251090 6 25335
-278523046088213858 92 1593304945 3 24686
-3949297488656142034 134 1593305109 3 29871
8981967240768651675 94 1593244257 3 32203
-1825471425198616532 94 1593244322 3 26655
-5819331543843749462 94 1593244432 3 23818
-9078563994714573724 113 1593320015 3 20091
-1825471425198616532 94 1593320164 3 26657
-3155051733350667060 94 1593270365 3 16348
8981967240768651675 94 1593325668 3 18245
-3155051733350667060 73 1593311105 3 31214
-3155051733350667060 73 1593302457 3 24951
-3155051733350667060 73 1593302542 3 26194
6115081532937505286 2 1593302560 3 32755
-3155051733350667060 73 1593290445 3 17087
-3155051733350667060 113 1593282845 3 33014
-3155051733350667060 94 1593273214 3 25336
-3949297488656142034 112 1593273227 3 30514
-3949297488656142034 134 1593315940 3 23678
-6547867466692135093 94 1593264851 3 24814
-3949297488656142034 118 1593311302 3 24045
-6547867466692135093 94 1593260329 3 26822
-6547867466692135093 56 1593244694 3 20383
-7939145986943614435 94 1593258655 3 32097
-6547867466692135093 94 1593258837 3 31252
4388769791135699913 73 1593273456 3 20733
4388769791135699913 73 1593278566 3 26603
-278523046088213858 92 1593278626 3 16695
4388769791135699913 94 1593287390 3 31477
4388769791135699913 94 1593287426 3 32209
7900467612888268614 94 1593287564 3 25034
-9078563994714573724 113 1593244722 3 20090
7900467612888268614 94 1593294529 3 19944
-6547867466692135093 94 1593270643 3 19907
2189253050341696180 112 1593311510 6 24135
8981967240768651675 94 1593311585 6 28968
-3155051733350667060 73 1593302581 4 24921
-3155051733350667060 73 1593302679 3 15873
7900467612888268614 94 1593316202 3 32058
-3949297488656142034 112 1593260505 3 26985
4388769791135699913 73 1593251507 3 18640
-7939145986943614435 94 1593251543 3 18245
-3155051733350667060 94 1593265005 3 31252
4388769791135699913 73 1593265096 3 13153
-5819331543843749462 94 1593252535 3 31862
-3949297488656142034 118 1593311960 3 23699
-3839573332897460512 94 1593283260 3 19771
4388769791135699913 73 1593270869 3 17313
-3155051733350667060 73 1593287684 3 13332
-3155051733350667060 113 1593278701 3 27654
-6547867466692135093 94 1593273634 3 30594
-3949297488656142034 118 1593302791 3 27713
-3155051733350667060 73 1593302858 3 15872
7900467612888268614 94 1593299212 3 32739
4388769791135699913 94 1593290976 3 30437
7900467612888268614 94 1593320643 3 31252
-5819331543843749462 94 1593326256 3 24815
6115081532937505286 8 1593294669 3 32819
-3155051733350667060 73 1593294708 3 20520
-6547867466692135093 94 1593261471 3 16341
-2246475652135290259 94 1593261551 3 26657
-5819331543843749462 94 1593261575 3 26212
6115081532937505286 94 1593305657 3 26822
6115081532937505286 2 1593305692 3 27776
-3155051733350667060 73 1593312017 3 32016
-7939145986943614435 94 1593252670 3 17383
-2246475652135290259 94 1593260715 3 26212
-3839573332897460512 94 1593287951 3 19772
-6547867466692135093 56 1593273835 3 14290
4388769791135699913 73 1593273877 3 23953
-3155051733350667060 73 1593291050 3 18640
6115081532937505286 2 1593303057 4 12836
6115081532937505286 2 1593303068 4 32755
6115081532937505286 2 1593303074 4 12836
-3949297488656142034 134 1593305795 3 30704
6115081532937505286 94 1593305806 3 28083
-3155051733350667060 73 1593305859 3 27929
-1825471425198616532 94 1593326618 3 26212
4388769791135699913 73 1593252886 3 18204
6115081532937505286 94 1593252895 6 16347
-2246475652135290259 94 1593252911 3 16348
-1825471425198616532 94 1593316773 3 28090
-2246475652135290259 94 1593265383 3 31194
-3949297488656142034 112 1593265424 3 23311
-6547867466692135093 56 1593320886 3 20379
-1825471425198616532 94 1593320930 3 26670
-3949297488656142034 112 1593261884 3 24840
-3949297488656142034 112 1593261945 3 19188
-3949297488656142034 112 1593273889 3 33602
-3949297488656142034 112 1593271186 3 28126
4388769791135699913 94 1593312500 3 30437
-7939145986943614435 94 1593253110 3 25336
6115081532937505286 94 1593253196 6 19919
7900467612888268614 94 1593291407 3 30594
8981967240768651675 94 1593291419 6 26655
6115081532937505286 19 1593291438 6 12908
-3155051733350667060 113 1593260989 3 24340
6115081532937505286 94 1593261023 6 28082
4388769791135699913 94 1593261041 3 31252
4388769791135699913 94 1593261084 3 24814
-3155051733350667060 113 1593261109 3 23318
-3155051733350667060 73 1593299671 3 23953
-3949297488656142034 134 1593316832 3 23692
6115081532937505286 4 1593303115 4 14067
6115081532937505286 4 1593303159 4 4219
2189253050341696180 112 1593303227 6 24840
6115081532937505286 2 1593303306 3 32761
-3949297488656142034 118 1593303313 3 26331
-3155051733350667060 113 1593274498 3 20140
-6547867466692135093 56 1593326725 3 27323
-5819331543843749462 94 1593321048 3 28970
6115081532937505286 4 1593274150 3 4219
8981967240768651675 94 1593279374 3 26253
-5819331543843749462 94 1593253408 3 30756
8981967240768651675 94 1593253473 3 26211
4388769791135699913 73 1593253487 3 17933
8981967240768651675 94 1593306168 6 18244
-7939145986943614435 94 1593295020 4 26212
8981967240768651675 94 1593295031 6 19919
-7939145986943614435 94 1593295064 3 27262
7900467612888268614 94 1593295130 3 17676
7900467612888268614 94 1593295190 3 20498
-2246475652135290259 94 1593262406 3 26670
-5819331543843749462 94 1593262424 3 16348
-1825471425198616532 94 1593317061 3 23818
-3155051733350667060 113 1593284107 3 33616
6115081532937505286 94 1593299833 3 23398
-5819331543843749462 94 1593299917 3 30437
-3949297488656142034 118 1593299927 3 30678
-2246475652135290259 94 1593326947 3 30429
-6547867466692135093 56 1593326965 3 29515
-5819331543843749462 94 1593327134 3 31245
2189253050341696180 112 1593306527 6 23311
6115081532937505286 4 1593306527 3 16677
-3155051733350667060 73 1593306529 3 28339
4388769791135699913 73 1593271593 3 18196
4388769791135699913 73 1593265759 3 13332
-3155051733350667060 94 1593265847 3 17383
-2246475652135290259 94 1593321393 3 31476
7900467612888268614 94 1593321423 3 26657
4388769791135699913 94 1593262469 3 28365
-3155051733350667060 113 1593262610 3 20120
-6547867466692135093 94 1593262612 3 17383
-3155051733350667060 113 1593279482 3 28175
-3155051733350667060 94 1593275011 3 23818
6115081532937505286 94 1593303517 3 23757
6115081532937505286 94 1593303576 3 18245
-3155051733350667060 73 1593303591 3 26434
6115081532937505286 4 1593303595 4 14067
6115081532937505286 4 1593303602 5 14067
-3949297488656142034 118 1593306670 3 19415
-3949297488656142034 112 1593262844 3 25797
-3155051733350667060 73 1593295243 3 15692
6115081532937505286 16 1593295282 3 31962
-3155051733350667060 94 1593271848 3 26657
6115081532937505286 23 1593279685 3 16315
-1825471425198616532 94 1593327755 3 16348
6115081532937505286 94 1593306771 6 16330
-3949297488656142034 112 1593266024 3 29696
-2246475652135290259 94 1593327149 3 16327
-6547867466692135093 56 1593317702 3 17081
-2246475652135290259 94 1593328055 3 16349
4388769791135699913 73 1593279887 3 26807
-3949297488656142034 134 1593306981 3 27761
6115081532937505286 94 1593307072 3 30363
6115081532937505286 2 1593275396 3 12488
6115081532937505286 16 1593275465 3 26424
6115081532937505286 4 1593303824 4 14067
6115081532937505286 94 1593303828 4 23757
-3155051733350667060 73 1593303845 3 26603
6115081532937505286 4 1593303849 4 16676
6115081532937505286 4 1593303850 4 16676
6115081532937505286 4 1593303859 5 16676
6115081532937505286 94 1593303859 3 19921
6115081532937505286 94 1593303876 3 16332
6115081532937505286 4 1593303881 5 16676
-5819331543843749462 94 1593321773 3 31253
-2246475652135290259 94 1593266248 3 31862
-1825471425198616532 94 1593327447 3 18245
6115081532937505286 94 1593327535 6 32056
6115081532937505286 98 1593275512 3 33216
4388769791135699913 73 1593275559 3 24614
-3839573332897460512 94 1593275565 3 19005
7900467612888268614 94 1593295610 3 16341
-6547867466692135093 56 1593322151 3 20376
-1825471425198616532 94 1593322205 3 31194
6115081532937505286 94 1593328437 6 26448
-5819331543843749462 94 1593328547 3 25337
-6547867466692135093 94 1593266407 3 28365
-3155051733350667060 73 1593307484 4 28339
-3155051733350667060 73 1593307514 3 15878
4388769791135699913 73 1593275681 3 24727
-3155051733350667060 94 1593275683 3 32097
6115081532937505286 23 1593275718 3 12551
8981967240768651675 94 1593275768 6 31251
-3155051733350667060 73 1593295917 3 20733
7900467612888268614 94 1593322444 3 26822
-1825471425198616532 94 1593322563 3 26263
6115081532937505286 2 1593307698 3 12491
-3155051733350667060 73 1593307735 4 15878
-3155051733350667060 94 1593307735 4 16348
-3155051733350667060 94 1593307739 3 23020
-2246475652135290259 94 1593328660 3 25337
-5819331543843749462 94 1593328872 3 26213
-3949297488656142034 112 1593266625 3 24135
6115081532937505286 16 1593275868 3 26316
-3155051733350667060 73 1593307816 3 29046
-3155051733350667060 73 1593307827 4 15878
-3155051733350667060 94 1593307827 4 16348
-3155051733350667060 94 1593307853 3 27259
2189253050341696180 112 1593322788 6 28564
-3155051733350667060 94 1593266857 3 31194
-2246475652135290259 94 1593266885 3 33163
-3155051733350667060 73 1593308061 3 29053
4388769791135699913 73 1593267141 3 13355
6115081532937505286 71 1593322898 6 26722
-6547867466692135093 56 1593323052 3 20386
-1825471425198616532 94 1593329146 3 17383
-6547867466692135093 56 1593329307 3 22251
7900467612888268614 94 1593407472 3 19909
-1825471425198616532 94 1593338236 3 26075
-1825471425198616532 94 1593338237 3 27261
-1825471425198616532 94 1593338252 3 18043
-1825471425198616532 94 1593338254 4 23818
-1825471425198616532 94 1593338288 4 28090
-1825471425198616532 94 1593338290 4 18043
-1825471425198616532 94 1593338304 3 27259
-1825471425198616532 94 1593338309 4 27259
-7939145986943614435 94 1593338312 3 24815
6115081532937505286 94 1593338363 6 18257
4388769791135699913 73 1593338444 3 23077
-2246475652135290259 94 1593338475 3 24815
-6547867466692135093 94 1593348028 3 18260
-5819331543843749462 94 1593348075 3 18246
-3155051733350667060 113 1593357696 3 23319
6115081532937505286 94 1593329640 6 16341
-5819331543843749462 94 1593329654 3 26659
-3949297488656142034 112 1593363941 3 19203
4388769791135699913 94 1593395283 3 32210
-3155051733350667060 73 1593371440 3 24615
-3839573332897460512 94 1593371528 3 19858
-3155051733350667060 73 1593380126 3 30350
-6547867466692135093 56 1593403576 3 27800
-3949297488656142034 112 1593348282 3 33603
-3155051733350667060 73 1593348380 3 19065
-5819331543843749462 94 1593348403 3 26671
-1825471425198616532 94 1593329760 3 24814
6115081532937505286 23 1593407745 3 16316
-6547867466692135093 56 1593407779 3 20387
-3155051733350667060 73 1593375617 3 27930
6115081532937505286 2 1593364202 3 12488
7900467612888268614 94 1593387958 3 26659
7900467612888268614 94 1593387985 3 18025
8981967240768651675 94 1593380502 6 18257
8981967240768651675 94 1593395534 6 26822
4388769791135699913 73 1593367780 3 26195
6115081532937505286 4 1593367840 3 16676
-2246475652135290259 94 1593330050 3 25280
-3949297488656142034 112 1593358422 3 23312
6115081532937505286 23 1593375822 3 12552
-7939145986943614435 94 1593375840 3 33466
-6547867466692135093 94 1593348635 3 26255
8981967240768651675 94 1593391794 3 26823
-1825471425198616532 94 1593407949 3 31253
-3155051733350667060 94 1593399869 3 32061
4388769791135699913 94 1593343332 3 31476
-2246475652135290259 94 1593343411 3 31474
-7939145986943614435 94 1593343500 3 25337
7900467612888268614 94 1593384177 3 26823
-3155051733350667060 113 1593358777 3 27655
-3949297488656142034 112 1593348700 3 27635
4388769791135699913 94 1593348754 3 26213
-3155051733350667060 73 1593348855 3 17088
-6547867466692135093 56 1593403993 3 29509
4388769791135699913 73 1593371739 3 30416
4388769791135699913 73 1593364408 3 19065
-6547867466692135093 56 1593408081 3 20381
-7939145986943614435 94 1593338774 3 16349
6115081532937505286 94 1593400064 3 26213
7900467612888268614 94 1593384349 4 19542
-2246475652135290259 94 1593330600 3 26213
-3155051733350667060 73 1593371999 3 24924
7900467612888268614 94 1593408611 3 25036
-2246475652135290259 94 1593333523 3 26264
4388769791135699913 73 1593343614 3 12480
-3155051733350667060 73 1593380912 3 30578
-3155051733350667060 73 1593364675 3 13294
4388769791135699913 73 1593368138 3 32267
-3839573332897460512 94 1593368159 3 19244
4388769791135699913 73 1593368196 3 26808
8981967240768651675 94 1593412849 3 26449
8981967240768651675 94 1593412852 3 30595
-1825471425198616532 94 1593413036 3 28091
-5819331543843749462 94 1593413082 3 16343
7900467612888268614 94 1593388560 3 23399
-3839573332897460512 94 1593359443 3 30437
7900467612888268614 94 1593408734 3 28366
6115081532937505286 94 1593381185 3 28084
-3155051733350667060 73 1593376634 3 29047
-3839573332897460512 94 1593376759 3 20075
-7939145986943614435 94 1593372178 4 18246
-7939145986943614435 94 1593372179 4 32098
-7939145986943614435 94 1593372187 4 27262
-3949297488656142034 134 1593392532 3 23560
7900467612888268614 94 1593404529 3 16342
-6547867466692135093 56 1593404658 3 20376
-6547867466692135093 56 1593364931 3 14292
-9078563994714573724 113 1593408914 3 20092
-1825471425198616532 94 1593409141 3 18246
-6547867466692135093 56 1593409161 3 20383
-2246475652135290259 94 1593339317 3 23800
-2246475652135290259 94 1593339456 3 30776
6115081532937505286 94 1593339486 3 29101
8981967240768651675 94 1593349133 3 32097
-3155051733350667060 94 1593396173 3 26659
-278523046088213858 92 1593396303 3 24689
8981967240768651675 94 1593388647 3 31253
4388769791135699913 73 1593359662 3 17314
-2246475652135290259 94 1593343784 3 31253
-5819331543843749462 94 1593343795 3 16349
-1825471425198616532 94 1593331110 3 32204
-6547867466692135093 56 1593331173 3 20385
2189253050341696180 112 1593331305 6 28864
-3949297488656142034 118 1593392713 3 26332
-7939145986943614435 94 1593333990 3 17384
-2246475652135290259 94 1593334140 3 32206
-2246475652135290259 94 1593334152 3 31471
6115081532937505286 94 1593334153 6 19088
-3949297488656142034 112 1593365142 3 30156
-3155051733350667060 113 1593365143 3 28873
-3949297488656142034 118 1593388774 3 30679
6115081532937505286 94 1593377048 3 23758
-2246475652135290259 94 1593400617 3 30437
-2246475652135290259 94 1593413444 3 30434
4388769791135699913 73 1593339586 3 20734
-7939145986943614435 94 1593339599 3 26213
-5819331543843749462 94 1593349432 3 33164
4388769791135699913 94 1593349516 3 26659
6115081532937505286 94 1593381499 3 29102
-3155051733350667060 73 1593368600 3 18641
6115081532937505286 23 1593368623 3 12551
-3949297488656142034 118 1593392901 3 19416
-3155051733350667060 94 1593393011 3 24815
-1825471425198616532 94 1593404939 3 32205
7900467612888268614 94 1593405011 3 29102
-3949297488656142034 112 1593352422 3 19219
-6547867466692135093 94 1593352436 3 26659
-3155051733350667060 113 1593352535 3 24341
-2246475652135290259 94 1593344072 3 31863
-1825471425198616532 94 1593409694 3 24815
6115081532937505286 94 1593331445 6 19907
-7939145986943614435 94 1593331574 3 26659
7900467612888268614 94 1593384838 3 19547
8981967240768651675 94 1593365164 6 31252
-3839573332897460512 94 1593365333 3 19852
6115081532937505286 4 1593396524 3 16677
6115081532937505286 2 1593396592 3 12491
8981967240768651675 94 1593388917 3 31195
-6547867466692135093 56 1593413769 3 27317
-5819331543843749462 94 1593413794 3 24809
-1825471425198616532 94 1593413834 3 25337
4388769791135699913 94 1593377404 3 30439
-3155051733350667060 73 1593349563 3 16920
-1825471425198616532 94 1593405179 3 32061
-2246475652135290259 94 1593409774 3 31473
-2246475652135290259 94 1593409788 3 32207
-2246475652135290259 94 1593409856 3 16328
-6547867466692135093 56 1593372556 3 31748
2189253050341696180 112 1593331607 6 19189
-2246475652135290259 94 1593331791 3 26659
-6547867466692135093 56 1593331830 3 28489
-3949297488656142034 112 1593360102 3 29481
-3155051733350667060 113 1593360279 3 20144
-3155051733350667060 94 1593393338 3 17384
-7939145986943614435 94 1593381926 4 27259
8981967240768651675 94 1593405318 4 31195
7900467612888268614 94 1593409992 3 30595
-5819331543843749462 94 1593410179 3 28085
-6547867466692135093 56 1593410182 3 17075
-3949297488656142034 134 1593396856 3 27762
-7939145986943614435 94 1593344330 3 32061
-6547867466692135093 94 1593344428 3 32061
-5819331543843749462 94 1593344510 3 23800
8981967240768651675 94 1593360562 3 23757
-3949297488656142034 112 1593365444 3 30515
8981967240768651675 94 1593365475 3 24814
6115081532937505286 94 1593377475 3 19506
-7939145986943614435 94 1593349837 4 24815
-7939145986943614435 94 1593349849 3 26076
-7939145986943614435 94 1593349881 3 27259
-3949297488656142034 112 1593349900 3 19196
-2246475652135290259 94 1593397003 3 31477
-2246475652135290259 94 1593397003 3 32209
8981967240768651675 94 1593397037 6 28083
-3949297488656142034 118 1593393652 3 19368
-2246475652135290259 94 1593332207 3 25314
4388769791135699913 73 1593360742 3 17934
-1825471425198616532 94 1593405595 3 30671
-3155051733350667060 73 1593369012 3 19045
6115081532937505286 94 1593410436 4 28970
6115081532937505286 94 1593410452 4 26213
6115081532937505286 94 1593410471 3 27261
6115081532937505286 94 1593410488 4 27261
6115081532937505286 19 1593382025 6 12908
-2246475652135290259 94 1593334622 3 28091
-5819331543843749462 94 1593334720 3 30776
4388769791135699913 73 1593344637 3 13308
6115081532937505286 94 1593344709 6 26657
2189253050341696180 112 1593344746 6 24136
-6547867466692135093 94 1593344796 3 24815
8981967240768651675 94 1593393794 3 24815
-3155051733350667060 94 1593401298 3 32098
-2246475652135290259 94 1593414249 3 25331
6115081532937505286 2 1593389432 3 12282
8981967240768651675 94 1593377796 6 25034
-6547867466692135093 94 1593350105 3 19909
4388769791135699913 94 1593332528 3 31475
-3155051733350667060 73 1593382254 3 31215
7900467612888268614 94 1593382256 3 18260
-5819331543843749462 94 1593410757 3 26207
-7939145986943614435 94 1593335074 3 28970
6115081532937505286 2 1593369339 3 30976
-2246475652135290259 94 1593344980 3 31472
-2246475652135290259 94 1593344987 3 32061
-3949297488656142034 112 1593353321 3 25798
-3155051733350667060 113 1593353436 3 26995
8981967240768651675 94 1593393954 3 19506
-1825471425198616532 94 1593414454 3 26659
-5819331543843749462 94 1593414628 3 30666
6115081532937505286 4 1593365933 3 4219
4388769791135699913 94 1593332600 3 32208
-2246475652135290259 94 1593332612 3 31473
-2246475652135290259 94 1593332619 3 32207
-2246475652135290259 94 1593332646 3 16328
2189253050341696180 112 1593332745 6 27635
8981967240768651675 94 1593410828 3 19922
-1825471425198616532 94 1593410878 3 16349
6115081532937505286 94 1593335110 3 16349
8981967240768651675 94 1593394296 3 16349
-6547867466692135093 56 1593406156 3 20385
4388769791135699913 94 1593353526 3 31253
2189253050341696180 112 1593345166 6 24841
4388769791135699913 73 1593345236 3 15356
6115081532937505286 94 1593332950 6 17383
8981967240768651675 94 1593361254 6 33163
-7939145986943614435 94 1593340884 3 31195
-2246475652135290259 94 1593340936 3 28970
4388769791135699913 73 1593340966 3 18641
6115081532937505286 4 1593414843 4 16674
-6547867466692135093 56 1593414850 3 20379
6115081532937505286 4 1593414858 5 16674
-3949297488656142034 118 1593389803 3 29865
8981967240768651675 94 1593389823 6 19505
7900467612888268614 94 1593385498 3 32794
6115081532937505286 2 1593385533 3 14228
-3949297488656142034 134 1593397599 3 23561
-3949297488656142034 118 1593397600 3 25819
8981967240768651675 94 1593397638 6 28090
4388769791135699913 73 1593365971 3 20521
-3155051733350667060 73 1593350425 3 12480
-3949297488656142034 112 1593353803 3 24136
-6547867466692135093 94 1593353824 3 29102
-5819331543843749462 94 1593382695 3 32210
-1825471425198616532 94 1593406454 3 30776
-2246475652135290259 94 1593335436 3 18246
8981967240768651675 94 1593411464 6 32212
6115081532937505286 19 1593397808 6 12910
6115081532937505286 94 1593341070 6 19089
8981967240768651675 94 1593415070 6 30443
-2246475652135290259 94 1593415110 3 25274
4388769791135699913 73 1593366334 3 23954
-3155051733350667060 113 1593366343 3 29704
6115081532937505286 4 1593402059 3 16674
-6547867466692135093 56 1593406520 3 22245
-6547867466692135093 94 1593361904 3 26823
-3949297488656142034 112 1593362083 3 29697
4388769791135699913 73 1593362123 3 18205
4388769791135699913 73 1593350652 3 14330
-3949297488656142034 134 1593397902 3 23679
8981967240768651675 94 1593397939 6 29108
-6547867466692135093 56 1593411598 3 20386
-5819331543843749462 94 1593335677 3 32205
6115081532937505286 94 1593333369 3 16342
-3839573332897460512 94 1593373508 3 19870
-3155051733350667060 73 1593373580 3 26195
-3155051733350667060 73 1593373703 3 26435
6115081532937505286 94 1593415194 4 29102
6115081532937505286 94 1593415198 4 28084
6115081532937505286 94 1593415209 3 27260
6115081532937505286 94 1593415218 4 27260
6115081532937505286 94 1593415268 4 19506
6115081532937505286 94 1593415289 3 27265
6115081532937505286 94 1593415295 4 27265
6115081532937505286 2 1593415313 4 30976
6115081532937505286 2 1593415318 3 32760
-3155051733350667060 73 1593369865 3 20521
-3839573332897460512 94 1593369900 3 19884
-3155051733350667060 94 1593394767 3 26213
-5819331543843749462 94 1593341339 3 30671
-3949297488656142034 118 1593402324 3 23700
-2246475652135290259 94 1593345686 3 32205
7900467612888268614 94 1593390362 3 32061
-1825471425198616532 94 1593411829 3 25314
8981967240768651675 94 1593411858 3 26255
-9078563994714573724 113 1593411880 3 21673
-3949297488656142034 112 1593350741 3 24841
-6547867466692135093 94 1593350820 3 19922
-3949297488656142034 134 1593398079 3 23693
4388769791135699913 73 1593354377 3 13355
-3155051733350667060 113 1593354456 3 19491
7900467612888268614 94 1593373790 3 19542
4388769791135699913 94 1593373843 3 32210
-3949297488656142034 134 1593394892 3 30705
8981967240768651675 94 1593385914 6 19089
-6547867466692135093 56 1593406939 3 25423
2189253050341696180 112 1593341506 6 23312
4388769791135699913 73 1593341688 3 15385
6115081532937505286 4 1593415382 4 16677
6115081532937505286 4 1593415383 4 16677
-6547867466692135093 56 1593415388 3 28483
6115081532937505286 4 1593415398 5 16677
6115081532937505286 4 1593415488 5 16677
6115081532937505286 4 1593415508 5 16677
6115081532937505286 4 1593415619 5 16677
-5819331543843749462 94 1593412154 3 26660
6115081532937505286 71 1593412266 6 26723
-3155051733350667060 73 1593383287 3 32019
-2246475652135290259 94 1593341778 3 31195
-7939145986943614435 94 1593341945 3 31253
-2246475652135290259 94 1593373979 3 17384
-3949297488656142034 118 1593390579 3 29739
4388769791135699913 73 1593335915 3 29047
4388769791135699913 73 1593335916 3 31215
8981967240768651675 94 1593407257 6 27266
-1825471425198616532 94 1593407305 3 26213
7900467612888268614 94 1593383397 3 19922
8981967240768651675 94 1593398448 4 31195
-278523046088213858 92 1593395099 3 20655
-6547867466692135093 94 1593366665 4 30595
8981967240768651675 94 1593366668 6 31194
6115081532937505286 4 1593415641 5 16677
6115081532937505286 4 1593415753 5 16677
8981967240768651675 94 1593402606 4 31195
8981967240768651675 94 1593402666 3 27259
-1825471425198616532 94 1593402724 3 33164
-1825471425198616532 94 1593378699 3 17384
-3155051733350667060 73 1593378862 3 29054
-3949297488656142034 112 1593351222 3 28864
4388769791135699913 73 1593354856 3 16920
6115081532937505286 98 1593354965 3 33249
4388769791135699913 94 1593342115 3 24815
-5819331543843749462 94 1593342172 3 28091
4388769791135699913 73 1593345960 3 13294
